32.11228473250428,-60.78626724893757,-4.008633034260107;30.61693422342949,0.030405545397655942,-13.18958491561486;-9.270633786715374,8.125601913134163,-4.333724470866549;11.166398191463436,-6.673236219111082,20.723052402014336;3.7769561180024045,3.724560201835117,-7.371555212485873;-2.934829836314409,0.823077741843165,-13.0009284848407;-1.6389132948271476,2.95922075465715,-11.751077046797207;-0.56165123084243,9.0565274089404,-11.200178313358059;-1.3046160666864792,0.5004450180304001,-7.935477714748714;-5.757522015486467,0.11470253450217527,-7.795539591542401;-5.11266024641672,16.960406920867644,-12.614894756605487;-3.9941584498581753,0.35122698723084467,-7.009861545698101;-1.1945050031156432,-3.3090431836219496,-8.680677122272016;-23.309600830078125,17.705230712890625,-5.847499847412109;10.648517740661864,13.438509004218249,4.882217568622764;-5.263908764089088,5.011449303935695,-18.76208393629946;-0.40466918113936656,-5.590693368503412,-10.726367608447745;
32.27492445879491,-60.80022594631074,-4.445978990858922;30.69237266785912,0.6472076236629682,-12.87516186249007;-9.359896493639036,8.13147841586889,-3.0252631280611553;11.144427245779378,-6.681669026649681,20.44124848042385;3.7674606032386455,3.0708543515582463,-8.19635148695901;-2.937653007716524,0.8236742211686756,-11.570003440746333;-1.6964584730077008,2.96960212908152,-8.988169682941816;-0.6043751333621079,8.016728897358547,-12.040145277160526;-1.3064296533580766,0.5007553150230151,-8.838478957781135;-5.6743947153597665,0.10475556394345187,-6.938882702470764;-5.142898378807136,16.48343405862502,-12.945372356880625;-3.9740680085899407,0.34947802309211085,-6.117680473983086;-1.1580129202267835,-3.313785956540055,-8.201899337601297;-23.309600830078125,17.705230712890625,-5.847499847412109;10.592001927435874,11.627161632342872,2.486048352620358;-5.1444690664858195,4.974263141588645,-15.992006451110015;-0.2990027277310132,-5.6083734923381545,-8.387576107504593;
32.25958556821623,-60.79875406746996,-4.404526991920463;30.710783648662947,0.8014006785516834,-12.796403395415958;-9.324004737508663,8.129387828134083,-3.5511670314024073;11.151637080136261,-6.678944328861243,20.533672967288783;3.7756228344424043,2.990013878593568,-8.599312817059385;-2.93976257226329,0.8240932888798361,-10.485592318732273;-1.7421063370761218,2.975937266510906,-6.808745935937651;-0.6208769123810554,7.878413948530802,-10.140587141314555;-1.3047139737774691,0.5004953936185093,-7.9826033696309935;-5.570172218797746,0.09302643538005606,-5.861265440698254;-5.165643366197688,16.214962175737817,-12.448780164889548;-3.9723339914930067,0.34929842266484856,-6.039321814936628;-1.191784286193799,-3.3087698127375673,-8.649918297520415;-23.309600830078125,17.705230712890625,-5.847499847412109;10.576272817175314,11.110795621813818,1.8496342935461882;-5.07705644704081,4.955848038752231,-14.441209251406761;-0.24834775878839155,-5.6153003155161105,-7.270905896546303;
32.17528140792694,-60.79146337176594,-4.177944233958698;30.73128050903254,0.9750210063515965,-12.707715695781541;-9.261788025928848,8.124969389581887,-4.463377571581255;11.140288563469715,-6.683271229615929,20.388140314831666;3.7557522882985657,2.248748448280014,-9.265046547825996;-2.9390574844239072,0.823964837607703,-10.855054808182672;-1.7659443942595618,2.9786372022418255,-5.673611045453995;-0.6427758439903786,7.243872484329737,-11.397483335263942;-1.305750591873696,0.5006310728044043,-8.503093706477287;-5.547434681225113,0.09023122290833907,-5.624346996102943;-5.177034078250669,16.017878468156912,-12.686409800863444;-3.972481145047841,0.3490183918362084,-6.0376864267513355;-1.226568266444481,-3.303756609053371,-9.108581328871757;-23.309600830078125,17.705230712890625,-5.847499847412109;10.550548493270036,10.1111791185266,0.7621177085166835;-5.094358896139488,4.96021683814765,-14.83348489837384;-0.23431194887929974,-5.6171479066751155,-6.958962457744597;
32.687605102917935,-60.843032225669305,-5.561486213646024;30.592202135123753,-0.16717802102994028,-13.290255058483478;-9.3172110322155,8.128953019861143,-3.650903272749389;11.149102245686265,-6.679902177960667,20.50119464513728;3.789129495156817,3.1637541473660713,-8.730475109631726;-2.939202567607378,0.8239881695351314,-10.776530227162326;-1.7986311996735664,2.9813762250641465,-4.122859781821958;-0.6201370936080585,7.900424939246854,-10.092677397212483;-1.3064113635091905,0.5007457106535371,-8.826121613443206;-5.507395242209424,0.08675312749464492,-5.212744146653428;-5.178950420500462,16.121192476910956,-11.649667732771192;-3.9665461845026155,0.34859798666152164,-5.774710115045863;-1.2386370069003485,-3.3015064992125662,-9.270670537327803;-23.309600830078125,17.705230712890625,-5.847499847412109;10.548205180457236,10.004006104869605,0.6606964109973745;-5.058693756060157,4.95110158851954,-14.018283160356972;-0.1913943829035165,-5.621993892879718,-6.01671464786812;
32.531143109674204,-60.82557399913185,-5.137585145071814;30.519222896708968,-0.7348257543259464,-13.578834202714866;-9.306614724851306,8.128260731332709,-3.8063426300856733;11.159565974493239,-6.675905828826085,20.635396214333124;3.8151278798652184,3.3348525135186113,-9.268617075973815;-2.939098399289364,0.8239647234353004,-10.834131208856007;-1.8189747887363805,2.982652691560792,-3.1586569148925037;-0.5948898909728632,8.330558951347141,-11.164882086054298;-1.3085013537427441,0.5010929082724614,-9.843750130142581;-5.4830304601470266,0.08467312944339067,-4.962177707526564;-5.197373482283094,15.764667042248057,-12.323882921294981;-3.983128295460181,0.3504405237898327,-6.524954033742944;-1.2868486675363506,-3.293300107522608,-9.911635276429152;-23.309600830078125,17.705230712890625,-5.847499847412109;10.564266378062857,8.947393006689964,0.4965422490911777;-5.109843967804612,4.9645030108985,-15.192709112568693;-0.20461004398206217,-5.620567569158509,-6.3076191279937035;
32.39409560442986,-60.81174819100539,-4.767604846840648;30.56248814969333,-0.4010075113606639,-13.409200463366076;-9.298034586454689,8.127669868556023,-3.9317100190256014;11.182037406102896,-6.6671954925433115,20.92400772364954;3.8398189905749787,3.3958891881992628,-9.95724178102973;-2.9375102832283533,0.8236614203484862,-11.619130106322814;-1.8370443631249729,2.9835780476880576,-2.3022082972226627;-0.5915554396121574,8.385410055210517,-11.311628092802906;-1.3091900454585994,0.5012020888456479,-10.178342887239523;-5.442183996698361,0.08093757643396415,-4.539722074470916;-5.202795007075072,15.689939295241409,-12.283983257418072;-3.9648487398550123,0.3483107800817167,-5.696614444627414;-1.2855897440389286,-3.2937709215658204,-9.893304819935821;-23.309600830078125,17.705230712890625,-5.847499847412109;10.542794193812702,9.233773100307248,0.1737488727198695;-5.145409425384694,4.974426102579681,-16.0111569927725;-0.2366464718436414,-5.61683312171014,-7.010999068444221;
32.666098716120985,-60.84055105428096,-5.503198621389522;30.588260129888546,-0.19833361634358937,-13.30607643680386;-9.358562349408142,8.131405962486014,-3.0456312251156987;11.177296423979541,-6.669051644066763,20.86307401904056;3.8381720155317764,3.6646250494907164,-9.439221327550896;-2.9383992907473186,0.8238414006592099,-11.160671315203928;-1.8521871749539411,2.9840580769330645,-1.5842531207975554;-0.5841382960205046,8.51928844171229,-11.571151308189911;-1.3092047085022156,0.5012080229601719,-10.176830517600251;-5.39615918304958,0.07763852436628005,-4.0663995227048915;-5.22581397881478,15.349025914827536,-12.276328412006663;-3.9670726345270566,0.348624242840482,-5.797750832813833;-1.3160809697194669,-3.288193534424313,-10.300099415538838;-23.309600830078125,17.705230712890625,-5.847499847412109;10.623489136612843,8.569908292917374,1.5703841638333813;-5.110740108272074,4.964728700769405,-15.212773628436196;-0.22825485027951098,-5.617830620748487,-6.8267516664902885;
32.71759707175772,-60.8464135979927,-5.6427388138002215;30.614090838767716,0.0071383505551523285,-13.20144203980865;-9.370910722175346,8.132008801951777,-2.8638715956982495;11.176547980407914,-6.669329359165627,20.853491663349963;3.8368198594900753,3.7834206315745167,-9.191115280323409;-2.9384078330426777,0.8238290601276901,-11.188183119780462;-1.8623510754415755,2.984273471173063,-1.105268539922676;-0.580393676423116,8.677903518283642,-10.918311605069277;-1.3094326330744315,0.5012562171035055,-10.295850948547482;-5.383122090758482,0.07683705161056098,-3.9324583707070957;-5.222740168612974,15.478396784127769,-11.626738439262823;-3.9650816122345836,0.34847533390642793,-5.710062199288856;-1.3205307531181196,-3.2872934078258433,-10.359910947522707;-23.309600830078125,17.705230712890625,-5.847499847412109;10.570090445044396,8.974367031088459,0.6302067640517066;-5.0965357563342355,4.960884554248667,-14.88615951223592;-0.2216448029178859,-5.61862077920384,-6.682530213534498;
32.84762116896454,-60.86249325760989,-5.9963130438931245;30.767560604504904,1.2880584662444043,-12.547688788585438;-9.407349576571889,8.133727112130867,-2.3311099867161005;11.175560724743217,-6.669720598378642,20.840782731548863;3.81425864852117,3.9440074831919185,-8.190984212918593;-2.9393048109944866,0.8240104450481694,-10.724457201728995;-1.877516416276855,2.9845192366246165,-0.3859740287153528;-0.5710827377352637,8.853406261525716,-11.16968007630178;-1.3070812272235681,0.5008378700505487,-9.129300433488226;-5.338627731738246,0.07370448473226121,-3.473827348497096;-5.256052188210374,14.954816264822568,-11.828138750831023;-3.949373812086182,0.3468938488666038,-4.999523996774954;-1.288630309988661,-3.2931413356889525,-9.934085080387213;-23.309600830078125,17.705230712890625,-5.847499847412109;10.634817941116772,7.640778369134298,1.4486939852476013;-5.155806408356457,4.977472859058312,-16.25186791171916;-0.2691645378304284,-5.6126413615442425,-7.728116651832309;
32.89635305463772,-60.86847498542339,-6.128709325820548;30.806964157242074,1.6358839600046835,-12.369654760362529;-9.389150609677474,8.132933903565826,-2.5974565039542057;11.170263343794566,-6.671791079462812,20.772762795651182;3.8014535591661764,4.17105630333166,-7.392822029573075;-2.9396090959118997,0.8240679706026985,-10.566419066223418;-1.877235654078897,2.9844966257666874,-0.4025539057707732;-0.5577890826002984,9.243764945384829,-10.34067889030419;-1.3077454449896635,0.5009518297665762,-9.457460095315383;-5.366856226853309,0.07560245545224786,-3.7648973438189515;-5.2616353545636585,14.945144149410343,-11.253877425018857;-3.95421210104512,0.3473722179251535,-5.218992173039425;-1.2869539773267094,-3.2934031552879324,-9.912448994291907;-23.309600830078125,17.705230712890625,-5.847499847412109;10.61554222667849,8.256781242501848,1.2777538948266027;-5.195126232508693,4.989327209575813,-17.163668733126727;-0.28433484328556813,-5.610528840011523,-8.06244369331337;
32.86591914738462,-60.864485184772704,-6.045669229717692;30.745253383835017,1.095096818454973,-12.646366946686175;-9.316664549994305,8.128929491204994,-3.6584570176371685;11.103509003348133,-6.6970208999690515,19.91771359792376;3.789539322297629,3.9326751310529526,-7.417465846785305;-2.937924157183227,0.8237434731264619,-11.406068040704312;-1.8660255553076455,2.984342833758989,-0.9307759092173171;-0.5606289061385107,9.15278102818259,-10.584948120667164;-1.3093478196451969,0.5012375385134213,-10.247747772663573;-5.435361455297301,0.08067550681592328,-4.470879590964607;-5.2736488918109785,14.785511535477072,-11.087074598465883;-3.9638975162763477,0.3483378591933062,-5.655704091068088;-1.3157469704553462,-3.2881917180329028,-10.295521054967537;-23.309600830078125,17.705230712890625,-5.847499847412109;10.66157735318041,7.86535385572845,2.091692724633731;-5.192349247971175,4.988424317331392,-17.098119016927996;-0.29824113385232587,-5.6084898825014085,-8.370228819113649;
33.02801479682669,-60.88594113391282,-6.4876180662469665;30.78769980279503,1.464834039191567,-12.457227334727587;-9.377700854969948,8.132384237290504,-2.765142503342638;11.085927080588773,-6.703421405760434,19.693285384180186;3.833649897219636,4.373022469481045,-8.082359298370164;-2.9379997002975857,0.8237596862663493,-11.369889627962237;-1.8671007129925248,2.98439769936147,-0.8789260224633466;-0.5437376656324857,9.478455741310828,-10.965780019634039;-1.3096608777451686,0.5012862564823224,-10.3960462428781;-5.442579419128124,0.08105892765525802,-4.544146375634732;-5.255124204058344,15.00295547858505,-11.566771592875995;-3.964978578819898,0.34838076712413346,-5.703102325147697;-1.3026421485797286,-3.2906478269826014,-10.120577378250026;-23.309600830078125,17.705230712890625,-5.847499847412109;10.599904908553425,8.121318648453013,0.8973014776863124;-5.189899645896476,4.98771801281015,-17.04164561548471;-0.2993321714225181,-5.608367175606125,-8.39299784341317;
33.2211175309339,-60.913147583126346,-7.015249338026205;30.79690507318253,1.5461810267074156,-12.415604349992822;-9.406884170691992,8.133708934716202,-2.337880421820678;11.034622314224874,-6.72184670105544,19.040397975070235;3.840273873933697,4.42390206801159,-8.20870063000985;-2.9383784582490606,0.8238237752432678,-11.206693960207673;-1.8726113952459216,2.9844584762216426,-0.6197834201533254;-0.539396598931894,9.548785869958714,-11.176035811477838;-1.3094269618084413,0.5012472277382072,-10.286763693189911;-5.424676411534285,0.07970911833471606,-4.359864140303451;-5.23200207488233,15.314071746807436,-11.832784415968526;-3.967774141099735,0.34868411383619313,-5.830185090501985;-1.2925534725550651,-3.29247047628958,-9.986304301706461;-23.309600830078125,17.705230712890625,-5.847499847412109;10.56922168236483,8.583218442543124,0.44247256438376326;-5.208881296041932,4.993632731608186,-17.48322009705231;-0.31509298695540044,-5.6059639547521884,-8.741725193445731;
33.16510304524279,-60.90478214584709,-6.86166827154895;30.862981783488273,2.1456603542174655,-12.108325930549698;-9.441089395961427,8.134985227230269,-1.8369325004483485;11.060206448530401,-6.71272204850867,19.365672338800156;3.848895086170524,4.5926011396245485,-8.19986321969354;-2.938085938176868,0.8237704188380536,-11.339889897695144;-1.874337087773588,2.984452045537548,-0.5380076322657601;-0.5315420309796371,9.70483731706393,-11.310502326212195;-1.3078513852989662,0.5009794934550841,-9.527709871527847;-5.412669558940419,0.07892025792416169,-4.236432421001972;-5.243340223807318,15.246186839066262,-11.043981895396584;-3.965588523980447,0.34849226610840933,-5.731915337516327;-1.2810843463076913,-3.2943703866133576,-9.834599121410584;-23.309600830078125,17.705230712890625,-5.847499847412109;10.636023910877425,8.542677934031715,1.8229353020610262;-5.173014575316472,4.982508998893237,-16.64890783762047;-0.29379036921884794,-5.60918550449426,-8.27204072501695;
33.5258559320405,-60.9608828836764,-7.852047566705828;30.78453799537363,1.4381341473554592,-12.470871457407734;-9.39675242468362,8.133259135879053,-2.486422287688889;11.063760761672665,-6.711436555397021,19.411073613018058;3.887739001117074,5.104566671148715,-8.587009044444372;-2.9381634321629098,0.8237846594615852,-11.305758064534004;-1.8784224749543341,2.98451330341361,-0.34311170791404777;-0.5092694813225834,10.141911581056934,-11.73736143228438;-1.3078184221975016,0.5009676812662469,-9.508112477113087;-5.432639637786073,0.08029922975259929,-4.441913752360406;-5.212668196940932,15.623865595065038,-11.660040415650442;-3.970208321317868,0.34893002578683197,-5.939471890377874;-1.2972969309508473,-3.2915774436086096,-10.04957739421193;-23.309600830078125,17.705230712890625,-5.847499847412109;10.499757838404307,9.154019045825883,-0.7607593747768817;-5.147672371673545,4.975129087606476,-16.06381880371046;-0.27571047905819546,-5.611710725629686,-7.872649419134788;
33.04263976489992,-60.88790790922608,-6.52748736860292;30.67291737651646,0.48513750034775427,-12.957850993783339;-9.334184697992013,8.13001157187137,-3.4024008347334416;10.924059633994869,-6.759180164274337,17.642387549843107;3.8833316233716726,4.814597383064318,-8.931766391210687;-2.9382226809452856,0.8237972820453664,-11.273285699971723;-1.883546355523266,2.984529535336309,-0.10265198339669723;-0.5191478357986772,9.901154725980046,-11.949519649809993;-1.3082329171114004,0.5010334813920913,-9.695504674141176;-5.457822830032884,0.08233743076726086,-4.701165823019188;-5.230309561476967,15.374480646672179,-11.55921801257913;-3.9760085702639074,0.34955640633277807,-6.201941323523769;-1.299425132845537,-3.2911916891774777,-10.078229435258564;-23.309600830078125,17.705230712890625,-5.847499847412109;10.546604016004235,8.91599058547997,0.11170277805651097;-5.13213037363852,4.970691251975332,-15.705137187535584;-0.2811753589388615,-5.6109775994243405,-7.993053648365851;
32.95489054287959,-60.87585618568615,-6.287802378759494;30.97728551121023,3.2504835846271014,-11.54061719391271;-9.446111639938932,8.135139604201193,-1.7637933112231323;11.038513939629704,-6.720484979021115,19.089893558634166;3.8642187813611715,4.937518142762919,-8.111493077165584;-2.9381417876742004,0.8237872724856784,-11.29903110553019;-1.8850520280033791,2.984507199477406,-0.031939590424940434;-0.511529157951289,9.964891861687624,-12.825762374839627;-1.3061158439565408,0.5007007681129623,-8.681792103943437;-5.425139951390195,0.07985112290527052,-4.364782377085426;-5.213017546072017,15.615520335471357,-11.681114954244933;-3.9805406322771493,0.3500687805295368,-6.405715728284861;-1.3046739207040594,-3.290194882596022,-10.148520720006559;-23.309600830078125,17.705230712890625,-5.847499847412109;10.474390389656282,9.191738957012777,-1.2688833474362013;-5.10641237365788,4.963455535785738,-15.111391071871992;-0.256318969243823,-5.614319585283325,-7.444686429525625;
33.13135861040975,-60.90020895721404,-6.769779820241336;30.877820773494836,2.2842195705506114,-12.037271824011482;-9.411712525212597,8.133902920926523,-2.2673269251295167;11.083570217197348,-6.704302058395996,19.663276465882824;3.86622144299474,5.13611257014,-7.843685915663066;-2.936800677959371,0.8235011618924746,-11.999554329491303;-1.8787098934845436,2.984510654010813,-0.33100759327368223;-0.5100011895708942,10.025238237872543,-12.596177572486688;-1.3070791840743887,0.5008498943361891,-9.15695150285923;-5.443676000367878,0.08119163648183658,-4.555810404698718;-5.197960243925172,15.730787797432193,-12.527096814525763;-3.987552103409402,0.35086986234497974,-6.723175131933459;-1.2861766333064768,-3.293565596706604,-9.901878554799062;-23.309600830078125,17.705230712890625,-5.847499847412109;10.418038479279524,9.141523095909946,-2.4732450030869444;-5.085805264449862,4.958076002323763,-14.63921466496815;-0.230909389813037,-5.617521090562539,-6.886593665626982;
33.07054031368759,-60.89177583463704,-6.603751344365055;30.767356119250213,1.2862955977718968,-12.54857457185948;-9.434794275547603,8.134760582660862,-1.9288568958193864;11.149685050862441,-6.679658468086076,20.508646382350108;3.8714919409325277,5.018885955169722,-8.208710299351331;-2.937848242495169,0.8237236489832269,-11.457344060230625;-1.891551395882714,2.9845178321731853,0.27639599021895833;-0.5146979278964585,9.830525997602532,-13.37773891186962;-1.3051939927751657,0.5005572208782361,-8.227366633096537;-5.406489814048201,0.07833144962347394,-4.172394796993451;-5.19959789598826,15.7018940773071,-12.563747359950824;-3.9770778421114343,0.3496836999280266,-6.251499258676091;-1.2727349276677922,-3.295848967914539,-9.723265096467884;-23.309600830078125,17.705230712890625,-5.847499847412109;10.452030217564927,9.018946640784847,-1.8182243085991985;-5.0519675038777905,4.949487899751039,-13.866129289054115;-0.21010027459572367,-5.619963086970003,-6.4277852911429605;
32.64402305072106,-60.837819731217266,-5.443032027078161;31.042977619457705,3.930921947125807,-11.190067614397737;-9.453470973374321,8.13536937813528,-1.6552429770054644;11.174256322447958,-6.670241843692633,20.824073697971635;3.8590960874635103,4.434346999628419,-8.795207874576818;-2.937262470068556,0.8236014280876527,-11.760564939448344;-1.8866747510460917,2.9845102129382868,0.04529700352722443;-0.5232995274410599,9.55927311916992,-14.088383477663875;-1.304561680846017,0.5004717136515098,-7.922866206117277;-5.401102692635358,0.0780500226135481,-4.117424409360247;-5.191660471925199,15.800002421054948,-12.714678468739919;-3.9921597402591433,0.35141690526240454,-6.931571613462651;-1.280856005592796,-3.2944395243683644,-9.83166370727433;-23.309600830078125,17.705230712890625,-5.847499847412109;10.449671816895439,8.388484920278188,-2.1295933124072803;-5.079188087275842,4.956213448209046,-14.486762294363018;-0.20582250161248794,-5.620471705988718,-6.333367339077462;
32.68983821272203,-60.843365258306214,-5.567685854562036;30.884761209586983,2.3488921999616714,-12.00406481069558;-9.33293983146931,8.129940281580204,-3.420313664553859;11.00240339784486,-6.733011448129881,18.63180661643089;3.8680703472977536,4.708627786292798,-8.619937845635597;-2.9362914455753018,0.8233961068388265,-12.246523073585408;-1.8755021575309483,2.98448531998769,-0.4821538712153881;-0.5087345596056723,9.888334808511608,-14.002128601219951;-1.304802572564333,0.5005037241400349,-8.043826432595878;-5.41708010629251,0.07913733135402001,-4.281370090864911;-5.207701797298643,15.659190658100743,-11.959214849248447;-3.9848654771127334,0.35056000966323597,-6.601452060141639;-1.2379539617585014,-3.301653534971578,-9.26125414166983;-23.309600830078125,17.705230712890625,-5.847499847412109;10.445482021090296,9.014187497344638,-1.9564867855806654;-5.09296124363053,4.959980463319596,-14.805200833446861;-0.16898382590579764,-5.624251934809848,-5.524794476245091;
32.52909448728934,-60.825646742905015,-5.132517570522079;31.060183507701648,4.1157651326197975,-11.094716331208668;-9.384523606747232,8.13271521923181,-2.665052758944448;11.098076505216227,-6.699007198613946,19.84832929094966;3.867173190286363,4.5067572024571625,-8.932330054524584;-2.9356066254971185,0.8232390467858649,-12.605963131697465;-1.8735557610803015,2.984471041611597,-0.5740754919589932;-0.5246140452852261,9.56003932069503,-13.841848141268578;-1.3046283730904031,0.5004799840512928,-7.964559497446899;-5.418254053044039,0.07920450663786172,-4.293870872822616;-5.217848809179911,15.47579810312001,-12.214309038810725;-3.987797959068363,0.35092003290273666,-6.735185523526852;-1.2222972439961937,-3.3042337815497413,-9.052929705280306;-23.309600830078125,17.705230712890625,-5.847499847412109;10.41084224624032,8.975747775770046,-2.6991669860419307;-5.131602078927463,4.970599142267924,-15.693650658500289;-0.1603038227399436,-5.625088993996952,-5.33421572989748;
32.85319346439443,-60.86269215300964,-6.010830177828609;30.99468344013521,3.4263636737166507,-11.450103215626333;-9.361444577485363,8.131572695921307,-3.002943874191068;11.016780835545347,-6.728076114108756,18.814059959038207;3.866222124276891,4.93571946105447,-8.178522467339398;-2.935205727022944,0.8231609365180425,-12.788167231242653;-1.8682440921093082,2.9843883946796375,-0.8268025289869314;-0.5208675798224822,9.685542053103763,-13.461514254514405;-1.3054945357909316,0.500607744012407,-8.384993904757593;-5.441509342595992,0.08111217433416185,-4.533880732383047;-5.226426297346742,15.359450946685891,-12.126700371341471;-3.9905909362193475,0.35119661567575067,-6.8574804036874895;-1.2241009150056916,-3.3039038798981872,-9.077010919763666;-23.309600830078125,17.705230712890625,-5.847499847412109;10.417404806927072,9.170070818954507,-2.4686316145277516;-5.103062824827541,4.9624870500689635,-15.033832064114492;-0.1367019670069436,-5.627239950789765,-4.8165441548626475;
33.05383137079631,-60.88937673277395,-6.557992440783465;30.932765255750624,2.8088306405318058,-11.76778365359448;-9.336196866668871,8.130137493388332,-3.373144639321488;11.004667122051618,-6.732235156317151,18.660467697737143;3.88024266945916,5.085962283356785,-8.377385944460137;-2.9353057565153793,0.8231724016181088,-12.75781104491466;-1.871663607651647,2.9844436015349625,-0.6635049484608544;-0.513252270399609,9.85089345915442,-13.475819287978922;-1.3055485058649798,0.500611837119787,-8.40536303902239;-5.45880402165134,0.08244718587452304,-4.711521170885533;-5.187974880477591,15.905661971421141,-12.311848107911203;-3.987396412434301,0.35085821797356376,-6.716229939378323;-1.2450297263620689,-3.300520034909391,-9.355285531140709;-23.309600830078125,17.705230712890625,-5.847499847412109;10.433040558295685,8.745510575505234,-2.3329195259612163;-5.082818794240568,4.957288198591639,-14.57139438680295;-0.11898561264873919,-5.628576511536249,-4.427406035761216;
32.83537645455584,-60.8611125068536,-5.96330336218017;30.963548058274746,3.111765109807042,-11.612016677238174;-9.323132832775759,8.129322413634561,-3.5646846696927312;11.015811895694423,-6.728355920376783,18.801758307388166;3.875351102078142,5.000254035389477,-8.364030716737403;-2.935829767524247,0.8232888753683367,-12.488835489344495;-1.8711065459455647,2.984441602561049,-0.6896907674912569;-0.5126995326631931,9.896990185534682,-13.186183243987877;-1.3050163695765866,0.5005293441959497,-8.133344176693413;-5.458293930616469,0.08236552860365132,-4.705990971038361;-5.2077375655654246,15.681708600459384,-11.773997810620536;-3.9947129387786955,0.3517914222949281,-7.048357129829981;-1.2550129792972404,-3.2988311860840773,-9.487870170728968;-23.309600830078125,17.705230712890625,-5.847499847412109;10.4491288940195,8.909008644381249,-1.9298693120584645;-5.0746029462289295,4.9553213747000315,-14.38566814936803;-0.10643233682389486,-5.629527379936762,-4.152976259773766;
33.03681054230704,-60.88660513484816,-6.5108280317573275;30.925108960077285,2.7348952184675444,-11.805764694727365;-9.363312907374949,8.131675623390432,-2.9761994866524333;11.02610271596489,-6.724839869787259,18.932284210880233;3.861110059301674,4.691812678097876,-8.42429514195966;-2.9345196674520895,0.8230031865978646,-13.140050380828598;-1.868484578301611,2.9843973794141534,-0.8148289805808702;-0.5151405702678511,9.878516791891267,-12.893691170947136;-1.3049449377001001,0.5005238854090379,-8.105520531164444;-5.460924687230033,0.08268276750351777,-4.733757003736017;-5.211612038839965,15.542692656473806,-12.417540446578116;-3.9856680541440106,0.3505741973349312,-6.634822445527988;-1.2477300964724405,-3.3000701080034114,-9.391126623277046;-23.309600830078125,17.705230712890625,-5.847499847412109;10.434099547155196,8.510493899260371,-2.4035239789206173;-5.112262491276153,4.964914609288529,-15.24372570237199;-0.10536813627127417,-5.629668673903842,-4.1297114617709525;
33.256313065212424,-60.91829354869179,-7.1115531994275045;30.85991578083842,2.1171335676355625,-12.122982655419683;-9.364090913666692,8.131701547999576,-2.964535084657143;11.02709667275847,-6.724480871167803,18.944853749034422;3.885847899137926,5.233836068899297,-8.310355006939083;-2.934650657280933,0.8230284000072716,-13.078159019385666;-1.8789442847898892,2.984505129887175,-0.32020858799984353;-0.498638723442112,10.361210424348531,-11.856900881653004;-1.3058219914459663,0.5006486729893549,-8.524434114363146;-5.458708586614491,0.08244796245659991,-4.710387113978577;-5.213174106114117,15.643472114344656,-11.444994814732297;-3.9755666088563943,0.3495052994346226,-6.182098538967722;-1.2430079648606016,-3.30085605557593,-9.328182985832541;-23.309600830078125,17.705230712890625,-5.847499847412109;10.47573360211154,8.767452877058641,-1.4305973001891488;-5.071127658266029,4.9542292325060995,-14.303204238079829;-0.08976216929440972,-5.630705172513874,-3.788113906897287;
33.30187154850229,-60.92590824186555,-7.237434222308217;30.847033436360288,1.999078541124736,-12.183512087297359;-9.390215767162918,8.132960360785152,-2.581613347367238;11.083475403685327,-6.704305393083326,19.662152157498973;3.8993938056214197,4.943463404135462,-9.232219639011348;-2.9335339318138436,0.822752055801865,-13.652512103717527;-1.8878799498613614,2.98451573919751,0.1031875786811014;-0.503869375680894,10.213007622391812,-12.137872201856823;-1.3077688943179,0.5009579582857425,-9.477372360819999;-5.488973102059759,0.08499041552224318,-5.022475621232829;-5.2180454481962775,15.493055671171406,-12.05920998085545;-3.9706250075031853,0.3491464306703471,-5.963431084443059;-1.2443136070395084,-3.3005209585059894,-9.345931279357593;-23.309600830078125,17.705230712890625,-5.847499847412109;10.513195898903966,8.459992615332595,-0.7849974402389535;-5.077430500205913,4.9562306549462285,-14.453360328542729;-0.10630350151807066,-5.629478863971863,-4.151512465362998;
33.353465513801325,-60.932320006436385,-7.376817836638335;30.751050656183505,1.1449616508256604,-12.620911065090663;-9.385771819512907,8.132803006794127,-2.6470268280678795;11.038558941904546,-6.720546897021795,19.0903992558662;3.9098154522286444,4.828263887662699,-9.759796270125275;-2.93293352601631,0.8226213971218382,-13.957652628038517;-1.8997513108104052,2.9844558369057315,0.6657938460457373;-0.5033177628150367,10.16903190368124,-12.617573113209883;-1.3076962239221481,0.5009464560488313,-9.438597171138568;-5.488903684099174,0.08507208303784486,-5.022244631037658;-5.2102638771739365,15.55791605434775,-12.454243173012223;-3.975727548929881,0.349325459078786,-6.182270309430109;-1.2650140249338253,-3.297303815787694,-9.62030593845262;-23.309600830078125,17.705230712890625,-5.847499847412109;10.51931162824123,8.479450928516087,-0.6324953774476825;-5.119382620829019,4.966691105361425,-15.404785664124688;-0.1429094707123737,-5.6267179358306745,-4.952210349524375;
